localidad;estrato;valor_ant;unidades_ant;no_pago_ultimo;cluster;no_paga_sig_mes
1;4;7517,511138581904;18,79377784645476;0;1;0
1;4;37506,547149700535;93,76636787425133;0;1;0
1;4;247331,07384061196;618,3276846015299;1;1;1
0;2;37376,25607893346;186,8812803946673;0;3;0
1;3;110796,19471083583;369,32064903611945;0;0;0
1;3;192590,3622743908;641,9678742479693;1;0;1
1;2;71230,29950145644;356,1514975072822;0;3;0
0;2;61709,61920646694;308,5480960323347;0;3;0
0;2;91686,97744778602;458,43488723893006;0;3;0
1;2;48469,81778200607;242,34908891003033;0;3;0
1;4;68911,82629869545;172,27956574673863;0;1;0
1;3;144187,32019794764;480,6244006598255;1;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;2;82364,08430406367;411,82042152031835;0;3;0
0;1;106704,40806301904;533,5220403150952;0;2;0
1;7;674169,9628243197;1926,1998937837707;1;0;1
0;2;40451,90841793784;202,2595420896892;0;3;0
0;3;152443,67791265997;508,14559304219995;1;0;0
0;3;92564,4288097004;308,5480960323347;0;0;0
0;1;78195,77940037167;390,97889700185834;0;2;0
1;4;116763,30750780366;291,90826876950916;0;1;0
0;3;45732,10906320433;152,44036354401442;0;0;0
0;3;138345,95947788155;461,1531982596052;1;0;0
0;3;116728,10321329514;389,09367737765047;0;0;0
0;4;425808,0191689074;1064,5200479222685;1;1;1
0;5;391668,84965970495;783,3376993194099;1;0;1
0;5;229684,9476952461;459,3698953904922;1;0;1
0;3;55464,38190044908;184,88127300149694;0;0;0
1;4;145279,18648660296;363,1979662165074;1;1;0
1;3;71352,76139759025;237,8425379919675;0;0;0
0;4;501800,15931162005;1254,5003982790502;1;1;1
0;3;107044,36789009572;356,8145596336524;0;0;0
0;3;95803,16202863431;319,343873428781;0;0;0
0;2;35045,11486391979;175,22557431959896;0;3;0
1;3;66205,79347269327;220,6859782423109;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;1;71031,4749121963;355,1573745609815;0;2;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;2;83253,170866649;416,265854333245;0;3;0
1;3;64564,35981857354;215,21453272857846;0;0;0
0;2;119116,27840115184;595,5813920057592;0;3;0
0;1;55728,10549898394;278,6405274949197;0;2;0
1;4;39033,512563198565;97,58378140799641;0;1;0
0;3;54971,7063001636;183,23902100054534;0;0;0
1;7;107991,83361131714;308,5480960323347;0;0;0
0;3;64958,61067571661;216,5287022523887;0;0;0
1;3;50112,37953169141;167,04126510563805;0;0;0
1;2;41306,150865577874;206,53075432788938;0;3;0
1;3;13373,46072770021;44,57820242566737;0;0;0
0;3;73934,66920415207;246,44889734717358;0;0;0
0;1;57529,98659255605;287,64993296278027;0;2;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;2;154368,66848708698;771,8433424354349;1;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;7;1550409,382782698;4429,741093664851;1;0;1
0;4;304546,04651669826;761,3651162917456;1;1;0
0;3;93475,30972396338;311,5843657465446;0;0;0
1;1;43489,5714512459;217,44785725622953;0;2;0
0;1;72644,95673148283;363,22478365741415;0;2;0
1;4;129926,40062756388;324,8160015689097;1;1;0
1;3;43157,55498098113;143,85851660327043;0;0;0
0;4;131169,54833418105;327,9238708354526;1;1;0
0;3;133281,79580808184;444,2726526936061;1;0;0
1;2;70055,59779193923;350,27798895969613;0;3;0
1;3;95577,86086635334;318,59286955451114;0;0;0
1;2;41508,793323132406;207,54396661566204;0;3;0
1;3;98106,37118857788;327,0212372952596;0;0;0
1;4;292468,91391423484;731,1722847855872;1;1;0
0;4;140779,29036906047;351,9482259226512;1;1;0
1;3;96765,5367598327;322,55178919944234;0;0;0
1;5;154274,04801616733;308,5480960323347;1;0;1
0;4;179469,00837662246;448,6725209415562;1;1;1
0;3;76314,99629753293;254,38332099177643;0;0;0
0;3;67244,57810949867;224,1485936983289;0;0;0
1;2;88162,05489903613;440,81027449518064;0;3;0
0;5;70616,10114346493;141,23220228692986;0;0;0
1;2;61904,88906773988;309,5244453386994;0;3;0
1;5;322864,7982764278;645,7295965528556;1;0;0
1;3;97677,93065357754;325,5931021785918;0;0;0
1;2;9458,108551523992;47,29054275761996;0;3;0
0;4;193436,96865959335;483,59242164898336;1;1;1
1;4;6583,88112221453;16,459702805536324;0;1;0
0;2;11986,66994860372;59,933349743018596;0;3;0
0;4;400274,4053348809;1000,6860133372023;1;1;1
1;1;108210,13432849545;541,0506716424773;0;2;0
1;1;83545,69593285168;417,72847966425843;0;2;0
0;2;51187,69412557093;255,93847062785466;0;3;0
0;5;327526,11736565916;655,0522347313183;1;0;0
1;1;61709,61920646694;308,5480960323347;0;2;0
0;4;290285,05745210557;725,712643630264;1;1;0
1;4;211692,89997470906;529,2322499367726;1;1;1
1;3;64728,804954190906;215,76268318063634;0;0;0
1;2;30684,704838662765;153,42352419331382;0;3;0
1;1;29782,12843578297;148,91064217891486;0;2;0
0;1;61709,61920646694;308,5480960323347;0;2;0
1;3;48291,24238339887;160,9708079446629;0;0;0
1;1;67843,08548912659;339,21542744563294;0;2;0
1;4;227096,49255586258;567,7412313896565;1;1;1
1;3;34701,05990463815;115,67019968212716;0;0;0
1;4;205184,57174714585;512,9614293678646;1;1;1
0;2;61709,61920646694;308,5480960323347;0;3;0
0;3;16427,2564759479;54,757521586493;0;0;0
1;7;7125733,57780781;20359,2387937366;1;0;1
0;5;203957,39065285758;407,91478130571517;1;0;1
1;3;115420,90687026083;384,7363562342028;0;0;0
0;3;144388,66186171854;481,2955395390618;1;0;0
1;5;15606,131059731495;31,21226211946299;0;0;0
0;2;132102,91886708036;660,5145943354019;1;3;0
0;4;197874,15994860049;494,6853998715012;1;1;1
1;3;27963,909078169774;93,21303026056592;0;0;0
1;5;193093,01535623727;386,1860307124745;1;0;1
1;3;104539,8366823468;348,4661222744893;0;0;0
0;3;98645,47580402036;328,81825268006787;0;0;0
1;3;92032,71418812043;306,77571396040145;0;0;0
0;3;43199,530897468656;143,99843632489552;0;0;0
0;5;55227,46589954462;110,45493179908925;0;0;0
0;2;61136,55801652435;305,68279008262175;0;3;0
0;4;431133,6419519244;1077,834104879811;1;1;0
0;3;66151,8652988228;220,50621766274264;0;0;0
0;3;72427,38525036006;241,42461750120023;0;0;0
1;4;8653,799437798762;21,634498594496904;0;1;0
1;1;123453,20572378102;617,2660286189051;0;2;0
0;4;216634,6181047188;541,586545261797;1;1;1
0;3;60681,81771907017;202,2727257302339;0;0;0
0;3;52748,809070863965;175,82936356954656;0;0;0
1;3;58618,047871275536;195,3934929042518;0;0;0
0;3;87264,83635271718;290,8827878423906;0;0;0
1;3;54081,53263322088;180,2717754440696;0;0;0
1;7;1205344,2929619;3443,8408370339994;1;0;1
1;3;147124,16900944442;490,41389669814805;1;0;0
0;5;179892,88501318992;359,78577002637985;1;0;1
0;2;55533,31133412697;277,66655667063486;0;3;0
1;5;107513,56774207501;215,02713548415002;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;3;103316,33971146238;344,38779903820796;0;0;0
1;5;93106,93040431429;186,2138608086286;0;0;0
1;4;123944,99562926021;309,8624890731505;0;1;0
0;1;72472,27327863779;362,3613663931889;0;2;0
0;4;20119,36210476008;50,2984052619002;0;1;0
1;3;75734,57245470695;252,4485748490232;0;0;0
1;4;56146,90997736282;140,36727494340704;0;1;0
1;5;215789,2173085138;431,5784346170276;1;0;1
0;2;53529,76473203713;267,64882366018566;0;3;0
0;3;44793,20829205363;149,31069430684542;0;0;0
0;3;89310,6519160524;297,70217305350803;0;0;0
1;3;31288,10002382097;104,2936667460699;0;0;0
1;5;306634,584069922;613,2691681398439;1;0;0
1;3;234740,1376630807;782,4671255436024;1;0;1
1;5;346825,55984102434;693,6511196820487;1;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;2;60964,67541368695;304,82337706843475;0;3;0
1;2;11062,38142369333;55,31190711846665;0;3;0
0;5;154274,04801616733;308,5480960323347;1;0;1
0;2;120480,51569217528;602,4025784608764;0;3;0
0;4;237465,70321724075;593,6642580431019;1;1;1
0;7;807878,6374149944;2308,2246783285555;1;0;1
1;4;161979,15146008466;404,94787865021163;1;1;0
0;4;344180,17307897535;860,4504326974384;1;1;0
1;4;66242,20073632969;165,60550184082422;0;1;0
1;1;69469,81142744195;347,34905713720974;0;2;0
0;3;77533,94800929262;258,44649336430876;0;0;0
1;4;222509,1039702854;556,2727599257134;1;1;1
1;3;113636,8843714256;378,78961457141867;0;0;0
0;3;43499,5221915926;144,99840730530866;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;3;30601,918362089596;102,00639454029866;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;2;52188,71712193124;260,94358560965617;0;3;0
1;4;9505,220345107136;23,76305086276784;0;1;0
1;4;93591,82800083984;233,9795700020996;0;1;0
1;4;137202,79508593882;343,00698771484707;1;1;0
0;3;105980,55431943867;353,2685143981289;0;0;0
1;5;118194,01276476776;236,38802552953553;0;0;0
1;2;49916,9136012583;249,58456800629148;0;3;0
0;4;282850,78333581396;707,1269583395349;1;1;0
0;3;70945,13274215334;236,48377580717778;0;0;0
1;4;67409,24463497772;168,52311158744428;0;1;0
1;3;174696,2173612504;582,3207245375013;1;0;1
1;3;106686,76301898184;355,62254339660615;0;0;0
1;4;15112,474339456003;37,78118584864001;0;1;0
0;3;47500,65263152368;158,3355087717456;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;3;44138,31412848944;147,12771376163147;0;0;0
0;4;315232,9381449923;788,0823453624807;1;1;0
0;4;113950,80207987623;284,8770051996906;0;1;0
1;5;287478,94408540585;574,9578881708117;1;0;0
1;4;219708,57109115314;549,2714277278828;1;1;1
0;4;95776,56169092824;239,44140422732062;0;1;0
1;5;229040,62496578298;458,08124993156594;1;0;1
1;3;101072,12661311586;336,90708871038623;0;0;0
1;4;46353,567419134764;115,88391854783691;0;1;0
0;3;124940,56909560905;416,4685636520302;0;0;0
0;3;49127,96693802975;163,7598897934325;0;0;0
1;1;81132,58254758344;405,6629127379172;0;2;0
0;4;336652,9043829366;841,6322609573415;1;1;0
1;2;142546,4843591395;712,7324217956974;1;3;0
1;5;154315,3998653952;308,6307997307904;1;0;1
0;4;152259,9729968136;380,649932492034;1;1;0
0;5;120097,63012062816;240,19526024125634;0;0;0
0;2;9038,95390676372;45,1947695338186;0;3;0
0;2;42823,472816759466;214,11736408379733;0;3;0
1;3;32462,365882063423;108,20788627354474;0;0;0
0;4;482641,3605978318;1206,6034014945794;1;1;1
0;3;86486,16275502952;288,28720918343174;0;0;0
1;5;40564,762229382606;81,12952445876522;0;0;0
1;1;53733,055438479576;268,66527719239787;0;2;0
1;1;23050,69562135054;115,25347810675271;0;2;0
0;2;63321,49704577205;316,60748522886024;0;3;0
1;3;114723,5385702043;382,41179523401433;0;0;0
1;3;132046,80876509592;440,15602921698644;1;0;0
1;5;5433,162771966437;10,866325543932874;0;0;0
0;2;109248,62179120166;546,2431089560083;0;3;0
1;4;150596,81000470393;376,49202501175984;1;1;0
1;3;21995,56600218807;73,31855334062689;0;0;0
1;2;80087,42779382519;400,43713896912595;0;3;0
0;4;258352,11459562933;645,8802864890733;1;1;0
1;1;30441,839186103443;152,2091959305172;0;2;0
1;2;78976,45479831226;394,8822739915613;0;3;0
1;2;17604,73173678373;88,02365868391865;0;3;0
0;2;94279,04884351672;471,39524421758364;0;3;0
0;1;42112,069072619655;210,56034536309826;0;2;0
1;2;68584,36718556148;342,9218359278074;0;3;0
1;1;57167,97816227801;285,83989081139003;0;2;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;1;32550,750124420545;162,75375062210273;0;2;0
0;1;127405,08102136478;637,0254051068239;1;2;0
0;2;109923,66954978916;549,6183477489458;0;3;0
1;7;3076604,1837900234;8790,297667971496;1;0;1
1;3;22999,67088578117;76,66556961927057;0;0;0
0;3;82856,92490122451;276,18974967074837;0;0;0
1;2;12054,30950934326;60,271547546716306;0;3;0
1;3;76911,93233118061;256,373107770602;0;0;0
0;3;120310,45353166485;401,0348451055495;0;0;0
1;5;132220,95408033193;264,44190816066384;1;0;0
1;5;233591,630452899;467,183260905798;1;0;1
1;2;61709,61920646694;308,5480960323347;0;3;0
1;2;73339,97520146814;366,6998760073407;0;3;0
1;5;292071,00189791876;584,1420037958375;1;0;0
0;3;46025,52045064351;153,41840150214503;0;0;0
0;2;15858,325517682357;79,29162758841179;0;3;0
1;4;313067,1380899358;782,6678452248395;1;1;0
0;1;39048,024964966746;195,2401248248337;0;2;0
0;4;166727,36503687146;416,8184125921787;1;1;0
0;3;103865,48607816012;346,2182869272004;0;0;0
0;3;23853,746337385695;79,51248779128565;0;0;0
1;4;317315,85672175017;793,2896418043755;1;1;0
1;2;73544,0827308397;367,72041365419847;0;3;0
1;4;227274,4443245797;568,1861108114492;1;1;1
0;4;175691,45090306384;439,2286272576596;1;1;0
1;5;224077,92923931198;448,15585847862394;1;0;1
1;4;374679,823618618;936,699559046545;1;1;0
0;4;118852,98840188258;297,1324710047065;0;1;0
1;2;115114,67933450436;575,5733966725218;0;3;0
1;3;16055,116654639505;53,51705551546502;0;0;0
0;5;252196,92129132035;504,39384258264073;1;0;0
1;3;92564,4288097004;308,5480960323347;0;0;0
1;2;47129,876481812884;235,6493824090644;0;3;0
0;3;86738,51331863311;289,128377728777;0;0;0
0;1;152752,12883159937;763,7606441579969;1;2;0
0;3;139347,15074207122;464,49050247357076;1;0;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;4;347333,54076666763;868,3338519166691;1;1;0
1;3;125353,91484127907;417,84638280426356;0;0;0
1;1;75294,76639488322;376,4738319744161;0;2;0
1;2;83809,447325325;419,047236626625;0;3;0
0;3;83575,36011224356;278,58453370747856;0;0;0
1;3;176374,07558874346;587,9135852958116;1;0;1
1;4;123419,23841293388;308,5480960323347;0;1;0
1;5;132084,8486800985;264,169697360197;1;0;0
0;3;152978,91230118042;509,9297076706014;1;0;1
0;2;79815,2203048877;399,0761015244385;0;3;0
0;3;76897,02242903529;256,3234080967843;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;3;76428,12186887207;254,76040622957356;0;0;0
0;5;425373,31798744097;850,7466359748819;1;0;1
1;5;149583,9165089762;299,1678330179524;1;0;0
0;2;79226,44212147329;396,13221060736646;0;3;0
1;7;870077,9563153491;2485,9370180438546;1;0;1
0;2;61709,61920646694;308,5480960323347;0;3;0
1;3;66017,03466011846;220,05678220039488;0;0;0
1;2;50810,51425213524;254,0525712606762;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;3;53695,548186293665;178,9851606209789;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;3;157134,1045721037;523,780348573679;1;0;1
1;2;98892,85410347802;494,4642705173901;0;3;0
1;5;213747,08883708614;427,49417767417225;1;0;1
1;2;73321,25436532247;366,6062718266123;0;3;0
0;2;42264,69301245189;211,32346506225946;0;3;0
0;3;83064,45506379797;276,88151687932657;0;0;0
1;4;10184,160009237461;25,460400023093655;0;1;0
1;3;40395,340666966644;134,6511355565555;0;0;0
0;3;91211,2818935119;304,0376063117063;0;0;0
1;4;87829,29209025468;219,5732302256367;0;1;0
1;3;187185,51079450815;623,9517026483605;1;0;1
1;3;67892,88535071527;226,30961783571757;0;0;0
1;3;111649,96529813333;372,1665509937778;0;0;0
0;7;2663612,9299469837;7610,322656991382;1;0;1
1;1;51178,68562453774;255,8934281226887;0;2;0
1;5;334379,1778543285;668,758355708657;1;0;0
0;1;37570,2901583578;187,85145079178898;0;2;0
1;3;107702,92238760644;359,00974129202143;0;0;0
0;7;107991,83361131714;308,5480960323347;0;0;0
1;2;31126,737313080906;155,63368656540453;0;3;0
0;2;147114,82024418606;735,5741012209303;1;3;0
0;7;107991,83361131714;308,5480960323347;0;0;0
1;1;10332,85235893802;51,664261794690105;0;2;0
1;1;71901,29381443808;359,5064690721904;0;2;0
1;2;132030,77744997683;660,1538872498841;1;3;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;2;92107,56610437865;460,5378305218933;0;3;0
0;2;91798,98187456708;458,9949093728354;0;3;0
0;4;395129,1087796696;987,8227719491741;1;1;1
0;1;61709,61920646694;308,5480960323347;0;2;0
0;4;426181,5075116525;1065,4537687791312;1;1;1
1;3;101580,09510929941;338,60031703099804;0;0;0
1;7;4943664,148553928;14124,75471015408;1;0;1
1;3;38586,27774870085;128,62092582900283;0;0;0
1;2;23752,647663851792;118,76323831925896;0;3;0
1;3;39085,618853519176;130,28539617839726;0;0;0
1;5;220261,86721559672;440,5237344311934;1;0;1
1;2;48611,59380108749;243,05796900543743;0;3;0
0;2;113093,32869811526;565,4666434905763;0;3;0
0;4;321731,4793972355;804,3286984930887;1;1;0
1;7;3249556,515111438;9284,44718603268;1;0;1
1;1;80925,42609980651;404,6271304990326;0;2;0
1;4;56064,70286703251;140,16175716758127;0;1;0
0;4;125668,75821511146;314,17189553777865;0;1;0
0;4;36000,45370223559;90,00113425558897;0;1;0
0;5;102295,11490261978;204,59022980523957;0;0;0
1;3;78007,4080647191;260,02469354906367;0;0;0
0;7;107991,83361131714;308,5480960323347;0;0;0
1;2;129422,64152847661;647,113207642383;1;3;0
1;2;45569,16108384992;227,8458054192496;0;3;0
0;2;146007,9790309797;730,0398951548985;1;3;0
0;3;38925,79096211804;129,75263654039347;0;0;0
0;4;59712,54089300195;149,28135223250487;0;1;0
1;4;82942,50642018154;207,35626605045385;0;1;0
0;2;82121,584180715;410,607920903575;0;3;0
1;2;12723,91162078045;63,61955810390225;0;3;0
0;3;47804,941018192105;159,34980339397367;0;0;0
1;3;57573,57918629263;191,91193062097543;0;0;0
1;3;154461,41983821025;514,8713994607008;1;0;1
1;2;16032,603957940126;80,16301978970063;0;3;0
1;4;244368,3675742334;610,9209189355835;1;1;0
0;3;111891,92807468495;372,9730935822832;0;0;0
1;7;107991,83361131714;308,5480960323347;0;0;0
1;2;106542,54808662267;532,7127404331134;0;3;0
0;5;325916,55337414227;651,8331067482845;1;0;0
0;2;61709,61920646694;308,5480960323347;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;3;61909,16352528515;206,36387841761717;0;0;0
0;3;66955,45378706299;223,18484595687664;0;0;0
1;1;77213,10787852446;386,06553939262227;0;2;0
0;4;97290,99694906038;243,22749237265097;0;1;0
1;1;61709,61920646694;308,5480960323347;0;2;0
0;1;97330,41086097584;486,6520543048792;0;2;0
1;2;108930,4815046894;544,652407523447;0;3;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;3;72170,80003781992;240,56933345939973;0;0;0
1;2;54200,76013329135;271,00380066645675;0;3;0
1;3;116780,11269641346;389,2670423213782;0;0;0
1;5;384486,989352799;768,973978705598;1;0;1
0;3;56756,63349471326;189,18877831571086;0;0;0
0;1;38851,63550093306;194,2581775046653;0;2;0
1;4;164863,34319353866;412,15835798384666;1;1;1
1;2;61709,61920646694;308,5480960323347;0;3;0
1;2;64796,518376964596;323,98259188482297;0;3;0
1;2;21274,476308059762;106,37238154029882;0;3;0
1;3;63312,08635021716;211,0402878340572;0;0;0
0;1;57850,512433911914;289,25256216955955;0;2;0
0;4;450642,8528118495;1126,6071320296237;1;1;0
1;3;135243,90782399906;450,8130260799969;1;0;0
0;2;74316,98167986875;371,58490839934376;0;3;0
0;3;62307,68826995655;207,69229423318848;0;0;0
0;3;39574,718493235894;131,9157283107863;0;0;0
1;4;84641,71877884242;211,60429694710604;0;1;0
1;5;277290,240887702;554,580481775404;1;0;0
0;4;361118,6428539825;902,7966071349563;1;1;0
0;3;5264,446352341758;17,54815450780586;0;0;0
1;5;47735,47373157058;95,47094746314116;0;0;0
0;2;126484,32465539894;632,4216232769948;0;3;0
0;2;89533,48944707928;447,66744723539637;0;3;0
0;3;74155,72515283909;247,18575050946362;0;0;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;2;65884,81618849594;329,4240809424797;0;3;0
1;2;5585,443476987916;27,92721738493958;0;3;0
0;3;106237,42125897983;354,12473752993276;0;0;0
0;5;193026,58876760976;386,0531775352195;1;0;1
1;1;9670,084717586224;48,35042358793112;0;2;0
0;3;106903,35698717675;356,34452329058917;0;0;0
1;5;87720,1707287453;175,4403414574906;0;0;0
1;1;21052,47964748316;105,2623982374158;0;2;0
0;2;924,4665189861735;4,622332594930867;0;3;0
0;3;18630,335351070757;62,10111783690252;0;0;0
0;4;124503,52884153734;311,25882210384333;0;1;0
0;3;75731,70571328154;252,43901904427182;0;0;0
1;5;270434,6034230169;540,8692068460338;1;0;0
1;1;48079,063279279806;240,39531639639904;0;2;0
1;7;6916743,274743587;19762,123642124534;1;0;1
1;2;93127,5832490235;465,63791624511754;0;3;0
0;3;125305,3908536925;417,684636178975;0;0;0
1;4;105040,42090424127;262,6010522606032;0;1;0
1;2;35001,19264190046;175,0059632095023;0;3;0
0;3;69402,36873926772;231,34122913089243;0;0;0
0;3;77516,11157841375;258,3870385947125;0;0;0
1;4;260842,02293993765;652,1050573498442;1;1;0
1;1;106314,24606797303;531,5712303398651;0;2;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;1;41718,75069078899;208,59375345394494;0;2;0
1;4;326767,73743014515;816,9193435753629;1;1;0
1;3;105109,82865287767;350,36609550959224;0;0;0
1;2;49179,36458632907;245,89682293164537;0;3;0
0;4;299997,81174599694;749,9945293649923;1;1;0
1;2;74826,49640569398;374,1324820284699;0;3;0
1;3;98162,36882912896;327,2078960970965;0;0;0
1;5;41300,37396084469;82,60074792168939;0;0;0
0;7;107991,83361131714;308,5480960323347;0;0;0
0;3;129240,81500567021;430,80271668556736;1;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;2;37673,42798084577;188,36713990422888;0;3;0
1;5;51296,3170933493;102,5926341866986;0;0;0
1;5;214203,7676004892;428,4075352009784;1;0;1
1;3;56140,41374561718;187,1347124853906;0;0;0
0;4;49942,78395570319;124,85695988925798;0;1;0
1;2;158674,8417064372;793,374208532186;1;3;0
1;3;81777,66366055288;272,5922122018429;0;0;0
